landmarks,label
"0.48759526014328003,0.8705877661705017,-2.142529353932332e-07,0.4866477847099304,0.7263075709342957,0.004728933330625296,0.4588335156440735,0.5827271938323975,-0.002081305952742696,0.4174649715423584,0.48742061853408813,-0.008741491474211216,0.3812057077884674,0.5064550638198853,-0.015399148687720299,0.4234776496887207,0.569648027420044,-0.03762779012322426,0.34207093715667725,0.5304570198059082,-0.053378622978925705,0.3660702407360077,0.5663158297538757,-0.057789161801338196,0.3966059684753418,0.580727756023407,-0.05831945687532425,0.39572668075561523,0.6576297879219055,-0.04788748174905777,0.32377052307128906,0.6110488176345825,-0.05598188936710358,0.34838736057281494,0.6466757655143738,-0.04880983754992485,0.37724149227142334,0.6691722273826599,-0.044384196400642395,0.3709956407546997,0.7475383281707764,-0.05528031662106514,0.32660049200057983,0.710732102394104,-0.05832020565867424,0.3498460650444031,0.7392463684082031,-0.04220470041036606,0.37443581223487854,0.7588379979133606,-0.03294839709997177,0.349882036447525,0.8341983556747437,-0.061951953917741776,0.31606900691986084,0.7897509336471558,-0.05864963307976723,0.33759191632270813,0.8141336441040039,-0.04068315029144287,0.35783615708351135,0.835325300693512,-0.028009429574012756",Fist
"0.40848639607429504,0.8321546316146851,-1.6879117481494177e-07,0.4565981924533844,0.6973487138748169,0.006304522044956684,0.47388434410095215,0.5635910034179688,0.004438980482518673,0.45325297117233276,0.4460256099700928,0.0022451900877058506,0.4177646338939667,0.4362906813621521,-0.00022535434982273728,0.40429258346557617,0.5276505947113037,-0.01730380766093731,0.3677135109901428,0.43593481183052063,-0.02248631976544857,0.38562339544296265,0.47256702184677124,-0.025989463552832603,0.40298154950141907,0.5147707462310791,-0.02682529017329216,0.3542017340660095,0.5765477418899536,-0.02197723463177681,0.3443982005119324,0.49325811862945557,-0.014166291803121567,0.3614792227745056,0.5272309184074402,-0.008773652836680412,0.37097325921058655,0.5681509971618652,-0.009435620158910751,0.31815028190612793,0.6339493989944458,-0.023890970274806023,0.31940779089927673,0.5652053952217102,-0.012075006030499935,0.33355045318603516,0.5930693745613098,-7.482533692382276e-05,0.3429104685783386,0.6312763094902039,0.00219724141061306,0.29151451587677,0.6889049410820007,-0.025330889970064163,0.2928507328033447,0.6195064783096313,-0.012364543043076992,0.3078121840953827,0.6451228260993958,0.004171193577349186,0.3172006607055664,0.6801846623420715,0.01385580189526081",Fist
"0.33178603649139404,0.7771419286727905,-1.5475620784854982e-07,0.401956170797348,0.6767617464065552,-0.014019735157489777,0.434262216091156,0.5525622367858887,-0.022177161648869514,0.4205450415611267,0.43408799171447754,-0.027267102152109146,0.3818652629852295,0.4087832570075989,-0.030745934695005417,0.3406708240509033,0.4838210344314575,-0.024182170629501343,0.35975632071495056,0.3903404474258423,-0.03531111031770706,0.37971797585487366,0.44306039810180664,-0.045656654983758926,0.38297039270401,0.4971998631954193,-0.05170281603932381,0.29237937927246094,0.5043631792068481,-0.020538311451673508,0.3311484754085541,0.4576292634010315,-0.01952446438372135,0.3489646911621094,0.5049563646316528,-0.022470368072390556,0.34531840682029724,0.547476053237915,-0.028425252065062523,0.2638130486011505,0.5434359908103943,-0.01633073203265667,0.3006945252418518,0.5074934959411621,-0.013319103978574276,0.3151790499687195,0.5420630574226379,-0.007477725390344858,0.31406688690185547,0.5810823440551758,-0.0075203049927949905,0.24381530284881592,0.5851630568504333,-0.013434818014502525,0.2733561396598816,0.5455077886581421,-0.010411166585981846,0.28712037205696106,0.5761901140213013,-0.0008129779598675668,0.28804898262023926,0.612943172454834,0.005808687768876553",Fist
"0.28874558210372925,0.7240782380104065,-1.2846969354995963e-07,0.36467549204826355,0.640263557434082,-0.020727867260575294,0.40149953961372375,0.5224177241325378,-0.02890041284263134,0.4020722210407257,0.402275949716568,-0.03270414099097252,0.36764398217201233,0.37286362051963806,-0.034607287496328354,0.30275028944015503,0.4211442768573761,-0.018625635653734207,0.3543519079685211,0.3582767844200134,-0.02485501579940319,0.3708283007144928,0.42301344871520996,-0.035083092749118805,0.36300918459892273,0.47086021304130554,-0.04327913373708725,0.26007238030433655,0.44413286447525024,-0.011362690478563309,0.3168620765209198,0.39441433548927307,-0.010866545140743256,0.33447492122650146,0.4439731240272522,-0.017637252807617188,0.32530584931373596,0.48747384548187256,-0.02573789656162262,0.23679281771183014,0.48708826303482056,-0.004023847635835409,0.2850613296031952,0.4296702742576599,-0.005103444680571556,0.30076631903648376,0.46378761529922485,-0.003987401258200407,0.29492685198783875,0.5060714483261108,-0.005544689483940601,0.22228285670280457,0.5320356488227844,0.0021133499685674906,0.2563938498497009,0.4718853831291199,0.0002665539795998484,0.27019602060317993,0.49708735942840576,0.0066579957492649555,0.26915109157562256,0.5346517562866211,0.011615403927862644",Fist
"0.2670254111289978,0.7310114502906799,-1.261684587916534e-07,0.34679242968559265,0.6606987118721008,-0.02780657634139061,0.38822755217552185,0.5391536951065063,-0.035034213215112686,0.3939194083213806,0.4153779149055481,-0.03459339588880539,0.36568760871887207,0.37618809938430786,-0.031172029674053192,0.2882738411426544,0.41470104455947876,-0.02177627757191658,0.3557116389274597,0.3614872395992279,-0.022060265764594078,0.37178128957748413,0.43323084712028503,-0.026041174307465553,0.36377185583114624,0.4770011305809021,-0.03024163469672203,0.24665085971355438,0.42541560530662537,-0.0072249192744493484,0.3197598159313202,0.3955565094947815,-0.004134258721023798,0.33780941367149353,0.4631141722202301,-0.007590627297759056,0.3286823332309723,0.5098908543586731,-0.012087592855095863,0.2257726937532425,0.4611090421676636,0.007269805297255516,0.2891365587711334,0.42537206411361694,0.007864370942115784,0.3068152666091919,0.4732813537120819,0.007381092291325331,0.3014693558216095,0.5210850238800049,0.0057749515399336815,0.21593716740608215,0.49946358799934387,0.020388133823871613,0.2589586079120636,0.4600658118724823,0.018767528235912323,0.27147603034973145,0.492521733045578,0.02138342335820198,0.2696371078491211,0.5302077531814575,0.024405067786574364",Fist
"0.26654019951820374,0.7312419414520264,-7.445057548238765e-08,0.34913262724876404,0.6638978123664856,-0.03149086982011795,0.3925095200538635,0.5440268516540527,-0.04013229161500931,0.40082836151123047,0.4162142276763916,-0.04076528176665306,0.3730395436286926,0.37555786967277527,-0.03813068941235542,0.2872283160686493,0.42485010623931885,-0.024293633177876472,0.3583917021751404,0.35804983973503113,-0.026221882551908493,0.37600767612457275,0.428802490234375,-0.031492531299591064,0.36723411083221436,0.4738650619983673,-0.036298394203186035,0.2470698356628418,0.4367385506629944,-0.008042946457862854,0.326017290353775,0.3987177908420563,-0.005263868253678083,0.3452645540237427,0.46213993430137634,-0.009992876090109348,0.33438798785209656,0.5051989555358887,-0.016018224880099297,0.22902436554431915,0.47149965167045593,0.00762640917673707,0.29825881123542786,0.4305482506752014,0.008047133684158325,0.3157438039779663,0.47534459829330444,0.006300027947872877,0.30836740136146545,0.5186317563056946,0.003378387074917555,0.22158950567245483,0.5063920617103577,0.02157309465110302,0.2728191614151001,0.46228647232055664,0.020272167399525642,0.28623509407043457,0.49364030361175537,0.02211642451584339,0.28385886549949646,0.5308482050895691,0.02399364858865738",Fist
"0.35847023129463196,0.7168490886688232,-2.2901623708548868e-07,0.39990612864494324,0.5803300142288208,0.010119350627064705,0.3957641124725342,0.46482881903648376,0.005140744149684906,0.35221028327941895,0.4057634174823761,-0.002559277694672346,0.31000757217407227,0.4009738862514496,-0.011321217752993107,0.38926205039024353,0.36497676372528076,-0.009445706382393837,0.32294729351997375,0.34496012330055237,-0.020968187600374222,0.3232857882976532,0.4067510962486267,-0.029815560206770897,0.34000590443611145,0.4507487118244171,-0.035187508910894394,0.341645747423172,0.3760727047920227,-0.02155493199825287,0.29418641328811646,0.39481475949287415,-0.021699657663702965,0.298153817653656,0.45166102051734924,-0.020854869857430458,0.3156205415725708,0.48751765489578247,-0.023058928549289703,0.2930385172367096,0.4215328097343445,-0.03180433437228203,0.261253297328949,0.45161139965057373,-0.03266748785972595,0.27021339535713196,0.5025961995124817,-0.02838156186044216,0.2900489866733551,0.534927487373352,-0.02851318009197712,0.24574705958366394,0.47800278663635254,-0.04141361638903618,0.22913599014282227,0.5205995440483093,-0.04470744729042053,0.24086831510066986,0.5725522637367249,-0.03899508714675903,0.2551983892917633,0.5973904728889465,-0.033487703651189804",Fist
"0.5932403802871704,0.6363368034362793,-7.223087550300988e-07,0.5103889107704163,0.5999041795730591,0.0035805131774395704,0.4602411091327667,0.5333251357078552,-0.004376496188342571,0.4318501055240631,0.47168073058128357,-0.01965094543993473,0.4182458519935608,0.40348199009895325,-0.029487865045666695,0.4882326126098633,0.33650147914886475,0.02036142349243164,0.4198525547981262,0.3399132490158081,-0.011140800081193447,0.42301568388938904,0.4205235540866852,-0.02793043851852417,0.4430762529373169,0.4575624465942383,-0.035364896059036255,0.5128090977668762,0.31886953115463257,0.0019966340623795986,0.4342452883720398,0.37671297788619995,-0.03219391778111458,0.45760831236839294,0.4718390107154846,-0.03776201233267784,0.4890020787715912,0.4767095446586609,-0.03335803374648094,0.5370885133743286,0.32784363627433777,-0.02140475995838642,0.4621312618255615,0.42097461223602295,-0.051962148398160934,0.49024373292922974,0.5006493926048279,-0.04158775880932808,0.5206884145736694,0.49066296219825745,-0.027965178713202477,0.554893434047699,0.3605846166610718,-0.04613408073782921,0.49177461862564087,0.4392087459564209,-0.06485096365213394,0.5100855827331543,0.496491938829422,-0.05798707157373428,0.5358201861381531,0.49019762873649597,-0.04741256684064865",Fist
"0.596930742263794,0.6070651412010193,-7.552086458417762e-07,0.5139687061309814,0.5722278356552124,0.009141641668975353,0.4635893404483795,0.5034734606742859,0.003212213749065995,0.4345453679561615,0.4388629198074341,-0.011700201779603958,0.4190312623977661,0.3723985552787781,-0.022049471735954285,0.49703508615493774,0.31871968507766724,0.026443852111697197,0.429623544216156,0.3194751739501953,-0.003288780339062214,0.4336027204990387,0.40262213349342346,-0.018679112195968628,0.45360636711120605,0.44358208775520325,-0.02539834938943386,0.5206502676010132,0.3005451261997223,0.0051934560760855675,0.4439666271209717,0.3494378626346588,-0.028244012966752052,0.46710047125816345,0.4473594129085541,-0.03286914899945259,0.4978702664375305,0.4546656906604767,-0.02802153490483761,0.5446418523788452,0.3063274025917053,-0.020890580490231514,0.47204697132110596,0.3838450312614441,-0.051744792610406876,0.5004046559333801,0.47018423676490784,-0.0402509942650795,0.5304871201515198,0.46585434675216675,-0.02597213350236416,0.5627733469009399,0.333922415971756,-0.047761738300323486,0.5022649168968201,0.40821313858032227,-0.06769044697284698,0.5207834839820862,0.4674370288848877,-0.06126405671238899,0.5467258095741272,0.4610711336135864,-0.051285356283187866",Fist
"0.5925987362861633,0.5994948744773865,-7.145876566028164e-07,0.5143588781356812,0.572533905506134,-0.0004678129917010665,0.45511940121650696,0.5046674609184265,-0.006407732609659433,0.4222182631492615,0.43382447957992554,-0.019371725618839264,0.4142337441444397,0.36507973074913025,-0.02614046446979046,0.4831666052341461,0.3303300142288208,0.02340604178607464,0.4227310121059418,0.3180082440376282,-0.009617408737540245,0.43450239300727844,0.4015185236930847,-0.024780983105301857,0.4561072289943695,0.4391515851020813,-0.030446019023656845,0.5102631449699402,0.307363361120224,0.008186283521354198,0.4424143135547638,0.3440997004508972,-0.029631543904542923,0.4718893766403198,0.44228804111480713,-0.033577870577573776,0.5016145706176758,0.44430872797966003,-0.02635076269507408,0.5392170548439026,0.3024519085884094,-0.013584441505372524,0.4763380289077759,0.37215447425842285,-0.05041024088859558,0.5088697671890259,0.4590621292591095,-0.03943970799446106,0.5377846956253052,0.45132946968078613,-0.022806940600275993,0.5654651522636414,0.31604695320129395,-0.036850638687610626,0.5119935274124146,0.38812577724456787,-0.05999363213777542,0.5314427018165588,0.45032766461372375,-0.05507662892341614,0.5554406642913818,0.4426380395889282,-0.044855061918497086",Fist
"0.6005449295043945,0.5661500692367554,-7.745085213173297e-07,0.5283058285713196,0.5744909048080444,-0.016846422106027603,0.4506138265132904,0.531275749206543,-0.026693198829889297,0.39926469326019287,0.4743260443210602,-0.03954031690955162,0.39856579899787903,0.4041377305984497,-0.04463690519332886,0.45339247584342957,0.34451553225517273,0.010364629328250885,0.40840259194374084,0.3385551869869232,-0.02752123400568962,0.4352785348892212,0.4227457642555237,-0.043835945427417755,0.46034497022628784,0.45957720279693604,-0.04879371076822281,0.484474778175354,0.3047322928905487,0.004546226002275944,0.44298914074897766,0.36097273230552673,-0.034659482538700104,0.48258674144744873,0.45418015122413635,-0.03675920143723488,0.5044877529144287,0.45030078291893005,-0.027574017643928528,0.5210763812065125,0.28485211730003357,-0.009659189730882645,0.4865522086620331,0.37192776799201965,-0.047289323061704636,0.5226114392280579,0.45250773429870605,-0.03480242192745209,0.5411523580551147,0.4383658468723297,-0.016131673008203506,0.5604113936424255,0.28158870339393616,-0.026614543050527573,0.5253931879997253,0.3659213185310364,-0.04583180695772171,0.5481323599815369,0.426883339881897,-0.03787730634212494,0.5651537179946899,0.4139000177383423,-0.02551819570362568",Fist
"0.6150305867195129,0.5537881851196289,-5.768990831711562e-07,0.5293450355529785,0.5849552154541016,-0.014502076432108879,0.45377594232559204,0.5566371083259583,-0.026839617639780045,0.4012208580970764,0.5307741761207581,-0.040591511875391006,0.39110690355300903,0.48495060205459595,-0.04742729291319847,0.4394274652004242,0.3410431742668152,-0.00032438014750368893,0.39744481444358826,0.42829346656799316,-0.031957268714904785,0.43263012170791626,0.4899839758872986,-0.049952298402786255,0.4531392455101013,0.47428736090660095,-0.060606908053159714,0.4749295115470886,0.30734604597091675,-0.00921266246587038,0.4416407644748688,0.44782328605651855,-0.037257369607686996,0.47783371806144714,0.5068675875663757,-0.039062533527612686,0.49318239092826843,0.4729844629764557,-0.035452429205179214,0.5182658433914185,0.31077831983566284,-0.024173365905880928,0.49134430289268494,0.4633972644805908,-0.048274360597133636,0.5217512845993042,0.5171756148338318,-0.03480406850576401,0.5351490378379822,0.4804932475090027,-0.021791454404592514,0.5604909062385559,0.338914692401886,-0.04260116443037987,0.5373048782348633,0.47473353147506714,-0.056348271667957306,0.5567024350166321,0.5140164494514465,-0.049565982073545456,0.5701350569725037,0.4851219356060028,-0.04064119979739189",Fist
"0.6509982943534851,0.5216390490531921,-5.453891844808822e-07,0.5548170804977417,0.5736737847328186,-0.010062223300337791,0.47655972838401794,0.5787659287452698,-0.022730696946382523,0.4246821105480194,0.5740185976028442,-0.03592320531606674,0.4017106890678406,0.5426716208457947,-0.04305974394083023,0.4388309121131897,0.37275946140289307,-0.011671592481434345,0.4095059037208557,0.5365506410598755,-0.04048870876431465,0.4493539333343506,0.5629766583442688,-0.05908285453915596,0.4685197174549103,0.5228963494300842,-0.0706721842288971,0.4765051305294037,0.3514808416366577,-0.02295372448861599,0.4508303999900818,0.5686427354812622,-0.046437717974185944,0.4890855848789215,0.5741018056869507,-0.050443489104509354,0.5034236907958984,0.5254850387573242,-0.052123185247182846,0.5223491787910461,0.3640941381454468,-0.03750220686197281,0.5017101168632507,0.575702965259552,-0.05522027239203453,0.5332530736923218,0.5736827850341797,-0.04470356926321983,0.5453912615776062,0.5258355140686035,-0.03705678507685661,0.5700428485870361,0.40371546149253845,-0.05480840429663658,0.5496444702148438,0.569847583770752,-0.06716598570346832,0.5700799822807312,0.5659026503562927,-0.06174161285161972,0.583238959312439,0.5207210183143616,-0.05455197021365166",Fist
